A3S2R1NK6HZ9KP:3FFJ6VRIL1OL1DARFW7XFL2GDC4I0U,8,1525301333557,"{""internal_node_id"": ""0.0-2.0-4.0"", ""color"": ""blue"", ""time_elapsed"": 69550, ""trial_index"": 8, ""rt"": 380, ""correct"": true, ""group"": ""daxby"", ""response"": ""d"", ""trial_type"": ""robot""}"
A3S2R1NK6HZ9KP:3FFJ6VRIL1OL1DARFW7XFL2GDC4I0U,9,1525301337892,"{""internal_node_id"": ""0.0-2.0-6.0"", ""color"": ""blue"", ""time_elapsed"": 73885, ""trial_index"": 9, ""rt"": 328, ""correct"": true, ""group"": ""daxby"", ""response"": ""d"", ""trial_type"": ""robot""}"
A3S2R1NK6HZ9KP:3FFJ6VRIL1OL1DARFW7XFL2GDC4I0U,10,1525301342230,"{""internal_node_id"": ""0.0-2.0-8.0"", ""color"": ""blue"", ""time_elapsed"": 78223, ""trial_index"": 10, ""rt"": 332, ""correct"": false, ""group"": ""kizik"", ""response"": ""d"", ""trial_type"": ""robot""}"
A3S2R1NK6HZ9KP:3FFJ6VRIL1OL1DARFW7XFL2GDC4I0U,11,1525301346499,"{""internal_node_id"": ""0.0-3.0-2.0"", ""color"": ""blue"", ""time_elapsed"": 82492, ""trial_index"": 11, ""rt"": 264, ""correct"": true, ""group"": ""daxby"", ""response"": ""d"", ""trial_type"": ""robot""}"
A3S2R1NK6HZ9KP:3FFJ6VRIL1OL1DARFW7XFL2GDC4I0U,12,1525301350506,"{""internal_node_id"": ""0.0-3.0-1.0"", ""color"": ""yellow"", ""time_elapsed"": 86499, ""trial_index"": 12, ""rt"": 0, ""correct"": true, ""group"": ""daxby"", ""response"": ""d"", ""trial_type"": ""robot""}"
A3S2R1NK6HZ9KP:3FFJ6VRIL1OL1DARFW7XFL2GDC4I0U,13,1525301354525,"{""internal_node_id"": ""0.0-3.0-6.0"", ""color"": ""yellow"", ""time_elapsed"": 90518, ""trial_index"": 13, ""rt"": 16, ""correct"": true, ""group"": ""daxby"", ""response"": ""d"", ""trial_type"": ""robot""}"
A3S2R1NK6HZ9KP:3FFJ6VRIL1OL1DARFW7XFL2GDC4I0U,14,1525301358751,"{""internal_node_id"": ""0.0-3.0-4.0"", ""color"": ""blue"", ""time_elapsed"": 94742, ""trial_index"": 14, ""rt"": 219, ""correct"": true, ""group"": ""daxby"", ""response"": ""d"", ""trial_type"": ""robot""}"
A3S2R1NK6HZ9KP:3FFJ6VRIL1OL1DARFW7XFL2GDC4I0U,15,1525301362886,"{""internal_node_id"": ""0.0-3.0-5.0"", ""color"": ""blue"", ""time_elapsed"": 98879, ""trial_index"": 15, ""rt"": 132, ""correct"": false, ""group"": ""kizik"", ""response"": ""d"", ""trial_type"": ""robot""}"
A3S2R1NK6HZ9KP:3FFJ6VRIL1OL1DARFW7XFL2GDC4I0U,16,1525301366952,"{""internal_node_id"": ""0.0-3.0-7.0"", ""color"": ""blue"", ""time_elapsed"": 102944, ""trial_index"": 16, ""rt"": 62, ""correct"": true, ""group"": ""daxby"", ""response"": ""d"", ""trial_type"": ""robot""}"
A3S2R1NK6HZ9KP:3FFJ6VRIL1OL1DARFW7XFL2GDC4I0U,17,1525301371224,"{""internal_node_id"": ""0.0-3.0-8.0"", ""color"": ""blue"", ""time_elapsed"": 107216, ""trial_index"": 17, ""rt"": 269, ""correct"": true, ""group"": ""daxby"", ""response"": ""d"", ""trial_type"": ""robot""}"
A3S2R1NK6HZ9KP:3FFJ6VRIL1OL1DARFW7XFL2GDC4I0U,18,1525301375467,"{""internal_node_id"": ""0.0-3.0-3.0"", ""color"": ""yellow"", ""time_elapsed"": 111460, ""trial_index"": 18, ""rt"": 238, ""correct"": false, ""group"": ""kizik"", ""response"": ""d"", ""trial_type"": ""robot""}"
A3S2R1NK6HZ9KP:3FFJ6VRIL1OL1DARFW7XFL2GDC4I0U,19,1525301379729,"{""internal_node_id"": ""0.0-3.0-0.0"", ""color"": ""blue"", ""time_elapsed"": 115721, ""trial_index"": 19, ""rt"": 260, ""correct"": true, ""group"": ""daxby"", ""response"": ""d"", ""trial_type"": ""robot""}"
A3S2R1NK6HZ9KP:3FFJ6VRIL1OL1DARFW7XFL2GDC4I0U,20,1525301387758,"{""responses"": 33, ""internal_node_id"": ""0.0-4.0"", ""trial_type"": ""slider"", ""trial_index"": 20, ""time_elapsed"": 123750}"
A3S2R1NK6HZ9KP:3FFJ6VRIL1OL1DARFW7XFL2GDC4I0U,21,1525301393339,"{""responses"": 33, ""internal_node_id"": ""0.0-5.0"", ""trial_type"": ""slider"", ""trial_index"": 21, ""time_elapsed"": 129332}"
A3S2R1NK6HZ9KP:3FFJ6VRIL1OL1DARFW7XFL2GDC4I0U,22,1525301395937,"{""internal_node_id"": ""0.0-6.0"", ""button_pressed"": 0, ""time_elapsed"": 131930, ""trial_index"": 22, ""rt"": 1594, ""stimulus"": [""<p>Thanks so much for participating in this research.</p>Your final bonus is $0.11""], ""trial_type"": ""button-response""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,0,1525302617549,"{""internal_node_id"": ""0.0-0.0"", ""time_elapsed"": 196423, ""trial_index"": 0, ""view_history"": ""[{\""page_index\"":0,\""viewing_time\"":142129},{\""page_index\"":1,\""viewing_time\"":10968},{\""page_index\"":0,\""viewing_time\"":22509},{\""page_index\"":1,\""viewing_time\"":3963},{\""page_index\"":2,\""viewing_time\"":16850}]"", ""rt"": 196421, ""trial_type"": ""instructions""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,1,1525302667562,"{""internal_node_id"": ""0.0-1.0"", ""time_elapsed"": 246435, ""trial_index"": 1, ""responses"": {""Q0"": ""9155215""}, ""rt"": 48825, ""trial_type"": ""survey-text-force""}"
